Company,Company Name for Emails,Account Stage,Lists,# Employees,Industry,Account Owner,Website,Company Linkedin Url,Facebook Url,Twitter Url,Company Street,Company City,Company State,Company Country,Company Postal Code,Company Address,Keywords,Company Phone,SEO Description,Technologies,Total Funding,Latest Funding,Latest Funding Amount,Last Raised At,Annual Revenue,Number of Retail Locations,Apollo Account Id,SIC Codes,Short Description,Founded Year,Logo Url
PokerLion,PokerLion,Cold,poker - estudo,2,gambling & casinos,"",http://www.pokerlion.com,http://www.linkedin.com/company/pokerlion,https://www.facebook.com/pokerlionofficial/,https://twitter.com/Poker__Lion,College More,Kolkata,West Bengal,India,700091,"College More, Kolkata, West Bengal, India, 700091","online poker games, poker & online poker games, poker",(704) 445-5551,Play Poker Games Online with the largest online platform in India formerly known as Pokerlion. How To Play Poker Games get the information from us. Hurry up!,"Route 53, Rackspace MailGun, Amazon AWS, Google Tag Manager, Facebook Widget, Facebook Login (Connect), AngularJS, Bootstrap Framework, GoDaddy Verified, Mobile Friendly, YouTube, Ubuntu, reCAPTCHA, Nginx","","","","",1000000,"",6328a9d24fd2ab00a3c8f11c,7900,"With over 1 million registered members globally, PokerLion is the fastest growing and one of the best online poker sites, with a new player signing up every 12 seconds.

PokerLion is for players who prosper on the excitement of the games. Hosting the largest selection of online poker tournaments and cash games online, you'll always find a table which is apt for you, no matter what your player level or budget.

For us, poker is more than just a game, it's a lifestyle. Our friendliest poker community online makes PokerLion the ideal place to play.

PokerLion has action-packed tournaments, super fast payouts, and over 10,000 online poker hands played regularly.

Founded in 2017, PokerLion's mission is a simple one; to create a fun, trustworthy and engaging place to play and one where the happiness of our players is always the top priority.

Poker Lion is owned and operated by Stuti Hardware Private Limited. Poker Lion is constantly improving the quality of the offerings and the range of services, which has resulted in Poker Lion evolving into a well-known brand in a short time-span.

Play. Earn. Be a Poker Lion!",2017,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/631c157b669c75000152d704/picture
Glaws.in,Glaws.in,Cold,poker - estudo,1,online media,"",http://www.cricketprediction.com,http://www.linkedin.com/company/glaws-in,"","","",Mumbai,Maharashtra,India,"","Mumbai, Maharashtra, India","news, gambling laws in india, online poker in india, fantasy games, poker news","",Best cricket betting tips from authoritative cricket betting experts and AI. Get the latest cricket previews and the Today Match Prediction.,"DigitalOcean, Cloudflare DNS, Gmail, Google Apps, CloudFlare Hosting, Digital Ocean DNS, Ubuntu, Google Tag Manager, Mobile Friendly, Apache","","","","","","",6328a9da8f3f9d00cb755583,"","Glaws.in is the only website in India that monitors legal developments relating to the burgeoning betting, gaming and lottery industry.

It writes news and reviews about online casinos in India, online poker in India, gmabling laws in India, fantasy games, lottery, and more.",2010,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/62ce826bfeb67d0001bbdf3f/picture
Bear Hug Poker,Bear Hug Poker,Cold,poker - estudo,0,gambling & casinos,"",http://www.bearhugpoker.com,http://www.linkedin.com/company/bear-hug-poker,"","","","","","","","","online poker staking, online poker affiliate, online poker marketing","","","","","","","","","",6328a9e39eb1a800a3585482,"","Online poker staking site providing a support structure for poker players of all skill levels; our goal is to support players through their entire poker life cycle.

We strongly believe in treating our players as partners; building strong, lasting relationships has been the key to our success. We also understand the critical importance of bringing an holistic and balanced approach to the online mentoring and staking business that supports the entire poker ecosystem, poker sites and players alike.",2013,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/605c3c4a1651f2000100f7f8/picture
Online Poker Winners,Online Poker Winners,Cold,poker - estudo,0,"","",http://www.onlinepokerwinners.com,"","","","","","","","","","","","","Google AdSense, Google Tag Manager, Apache, Mobile Friendly, DoubleClick, Google Analytics","","","","","","",6328a9eabfa3bc00a379d59e,"","","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/60a57c159c519c00015bd914/picture
99 Online Poker,99 Online Poker,Cold,poker - estudo,0,"","",http://www.99onlinepoker.online,"","","","","","",Indonesia,"",Indonesia,social casino games,"","","WordPress.org, Mobile Friendly, OpenSSL, Apache","","","","","","",6328a9eabfa3bc00a379d5a0,"","99onlinepoker agen poker online indonesia terpercaya ,memiliki 5 produk game(poker,domino qiu qiu QQ, bandar ceme,Capsa susun online & blackjack online) dalam 1 user id, dan dapat langsung di main kan di mobile android, dengan garansi no bot dan member yang banyak serta multi international player tersedia di dalam. segera bergabung dengan member lain nya dan dapat kan bonus program melimpah dari 99onlinepoker","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/605eb5e46f2a5b0001f4e540/picture
Call Raise Fold League,Call Raise Fold League,Cold,poker - estudo,1,entertainment,"","",http://www.linkedin.com/company/call-raise-fold-league,"","","",Los Angeles,California,United States,"","Los Angeles, California, United States","bar poker league, poker league, poker, online poker, poker tournament","","","","","","","","","",6328a9f2a240ec00e4b2920f,"","Welcome to the Callraisefoldbarpoker! We are a ""Live Free"" bar poker league that offers a place to play your poker hands anyway you like and have a good time. 

The structure in our league is as follows below:

Start with 3500 in chips toward your game
No buy-ins!!!!! 
Earn ""Points"" going to the final table 
Advance to quarter finals
Your progress will be tracked online  
Earn sponsorship to WSOP or local casino tournament
Three tournaments a night 
Learn ""No Limit Texas Hold'Em"" (practice and play)
Beginner's welcome!!!!!!!!!!! 
Have fun and make new friends!!!!!",2010,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/605c300df929f40001976145/picture
Interwin,Interwin,Cold,poker - estudo,0,gambling & casinos,"","",http://www.linkedin.com/company/interwinid,"","",1 Jalan Pulo Raya,Jakarta,Special Capital Region of Jakarta,Indonesia,12170,"1 Jalan Pulo Raya, Jakarta, Special Capital Region of Jakarta, Indonesia, 12170","slot online, poker, live casino, taruhan bola","","","","","","","","","",6328aa0293606200a3016a26,"","Interwin | Situs Bandar Taruhan Judi bola Online , Slot Online & Casino Online","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/6244326a5080860001586709/picture
The Stars Group,The Stars Group,Active Opportunity,"GAMBLING 22W30, bet - estudo, poker - estudo",1300,gambling & casinos,"",http://www.starsgroup.com,http://www.linkedin.com/company/starsgroup,"",http://www.twitter.com/Amayaonline,200 Bay Street,Toronto,Ontario,Canada,M5J 2J1,"200 Bay Street, Toronto, Ontario, Canada, M5J 2J1","online poker, online casino, online sportsbook, live poker, mobile games, entertainment, responsible gaming, customer service, game design",'+1 800-334-6378,"","UltraDns, Outlook, Microsoft Office 365, Jobvite, OneTrust, Citrix NetScaler, Google Maps (Non Paid Users), Google Font API, Google Tag Manager, Apache, Mobile Friendly, Google Maps","",Other,"",2019-05-01,7131200000,"",627962e08e8f2e0001503472,7372,"The Stars Group is the ultimate owner of industry leading gaming brands such as PokerStars, PokerStars Casino, BetStars, Full Tilt, and the PokerStars Live brands, and through its ownership of Sky Betting & Gaming, a mobile-led leading online gaming operator, licenses the Sky Bet, Sky Vegas, Sky Casino, Sky Bingo and Sky Poker online gaming brands.

Collectively, these and other brands of The Stars Group have millions of registered customers globally, forming one of the world's largest publicly listed online gaming companies.

The Stars Group's mission is to create winning moments and become the world's favourite iGaming destination by putting its players first and working with local and global government regulators to establish safe and licensed environments that benefit jurisdictions and reward responsible operators.

When you become part of The Stars Group, you're given everything you need to push your own boundaries and create winning moments for players all over the world. The Stars Group is headquartered in Toronto, Canada. The company's operating division, Stars Interactive, is headquartered in the Isle of Man.",2001,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/6325a124efaae10001f258f5/picture
EvenBet Gaming,EvenBet Gaming,Cold,"GAMBLING MALTA 040722, poker - estudo",24,gambling & casinos,"",http://www.evenbetgaming.com,http://www.linkedin.com/company/evenbet-gaming,https://m.facebook.com/evenbetpoker/,https://twitter.com/evenbetgaming/,1503 Clair Mel Cir,Tampa,Florida,United States,33619-4815,"1503 Clair Mel Cir, Tampa, Florida, United States, 33619-4815","software development, online gaming, betting, sportsbook software, online poker, casino software, daily fantasy sports software, gaming development",'+35627761655,"A turnkey multichannel gaming solution is suitable for any project, from a private community to a worldwide network. Licensed product. Excellent customer service. Omni-channel solution. Monthly updates. Read more about multi-platform gaming poker platform and the possibilities that come with it.","Cloudflare DNS, CloudFlare Hosting, Mobile Friendly, WordPress.org, reCAPTCHA, Google Play, YouTube, iTunes, Google Tag Manager","","","","","","",62c352af85d6ef00a3745382,"","EvenBet is an innovative gaming solutions brand. At EvenBet, we focus on creating, developing, selling and customizing turnkey gaming solutions. Our goal is to provide industry leading software to our customers and enjoyable experience to their end users. 

EvenBet Gaming provides world-class online poker, skill games, casino platforms and betting systems. A dedicated team of high professional developers, QA testers and account managers works daily on the platforms improvement and custom features development.

Our main solutions are:

*EvenBet Poker: an innovative online poker platform with desktop, web, mobile and social client software, modern back-end and all highly demanded features included.

*EvenBet Daily Fantasy Sports: a groundbreaking skill gaming product launched in 2017 and completely new online gaming experience for your users! Every day brings new tournaments, new chances for players to challenge their skills and luck and more profits. 

*EvenBet Casino: a new tech platform that allows integrating hundreds of casino games, slots, card and table games, and jackpots into EvenBet Poker of third-party platforms. We partner with leading game designers and developers.

*EvenBet Sports Betting: a powerful online bookmaker platform with all the basic features.",2004,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/631a38cbed841e000159579c/picture
ALMA Gaming & Gambling,ALMA Gaming & Gambling,Cold,"GAMBLING 22W29, FOREX 22W29, poker - estudo",1,gambling & casinos,"",http://www.almagaming.it,http://www.linkedin.com/company/almagaming,"","",Viale Terme,Miradolo Terme,Lombardia,Italy,27010,"Viale Terme, Miradolo Terme, Lombardia, Italy, 27010","gaming online, casino online, gaming hall, consulenza aziendale, betting shop, poker online, formazione aziendale, business development, strategic consultancy, payment services, betting online","","","CloudFlare CDN, CloudFlare Hosting, Google Cloud Hosting, Google Analytics, WordPress.org, Mobile Friendly","","","","","","",62cdb8e6c9647600e1b49192,"","ALMA G&G è composta da professionisti che, da oltre 10 anni, operano nel ""dietro le quinte"" del mondo del Gaming.
Negli anni abbiamo acquisito significative esperienze supportando l'avviamento di Sale VLT/AWP , Agenzie/Corner di Scommesse, Gaming Hall, Piattaforme di Gioco Online, mediante una struttura commerciale altamente qualificata che presidia l'intero territorio nazionale. 
Abbiamo collaborato con i principali Concessionari di settore, offrendo ai clienti le migliori soluzioni per soddisfare le esigenze e le sfide che di volta in volta il settore ci ha posto.
Oggi siamo in grado di organizzare, in aula prima e tramite successivi affiancamenti alla vendita poi, corsi per i Concessionari, Noleggiatori, Bookmaker,  che vogliano analizzare e migliorare le capacità produttive della propria struttura commerciale. 
Siamo sempre supportati e costantemente aggiornati, per le tematiche normative, dai migliori studi legali del settore.

SERVIZI AI CONCESSIONARI

•	Gestione Piattaforme di Gioco Online
•	Consulenza strategica
•	Formazione in aula 
•	Formazione rete commerciale esistente
•	Creazione reti commerciali ed inserimento di nuove figure professionali 
 
SERVIZI AGLI ESERCENTI

•	Consulenza per l'apertura di Agenzie di Scommesse
•	Consulenza per l'apertura di Corner di Scommesse
•	Supporto per la rinegoziazione degli accordi esistenti
•	Consulenza nell'apertura di Punti Vendita Ricariche (PVR)
•	Analisi dei numeri esistenti e Consulenza volta al miglioramento degli stessi
•	Consulenza per la realizzazione di Sale SLOT/VLT
•	Consulenza nella realizzazione di Gaming Hall
•	Realizzazioni di locali ex novo, dal progetto alla consegna",2015,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/632438c4e9cfc50001a6c465/picture
SportsdenIN,SportsdenIN,Cold,poker - estudo,3,sports,"",http://www.sportsden.in,http://www.linkedin.com/company/sportsdenin,"","",43 Rabindra Sarani,Kolkata,West Bengal,India,700001,"43 Rabindra Sarani, Kolkata, West Bengal, India, 700001","online poker & online poker games, online poker, online poker games","","","","","","","","","",6328a9d24fd2ab00a3c8f11f,"","Sportsden.in is home to Indian poker enthusiasts, offering a variety of fascinating online poker games. We are a platform for safe and hassle-free gaming experience, where Indian poker stars can not just enjoy playing but can earn handsome money as well. Sign-up for free today!",2016,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/604d0a2925849100016fcb9e/picture
Online Poker,Online Poker,Cold,poker - estudo,17,internet,"",http://www.pokerscout.com,http://www.linkedin.com/company/online-poker,"",https://twitter.com/pokerscout1,S Las Vegas Blvd,Las Vegas,Nevada,United States,89109,"S Las Vegas Blvd, Las Vegas, Nevada, United States, 89109","","",Find the best real money online poker sites with live online poker traffic at every online poker site for any country! Data updated every 10 minutes.,"Cloudflare DNS, Gmail, Google Apps, Microsoft Office 365, CloudFlare Hosting, WP Engine, Google Font API, WordPress.org, Google Tag Manager, Mobile Friendly","","","","",4000000,"",6328a9d24fd2ab00a3c8f124,7380,PokerScout is an online comparison platform that allows users to track and optimize real-time poker site traffic.,2006,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/62ee9da233eabe00014f01d2/picture
QuadNet Poker Network,QuadNet Poker Network,Cold,poker - estudo,0,computer games,"",http://www.quadnet.co,http://www.linkedin.com/company/quadnet-poker-network,"","","",Mumbai,Maharashtra,India,"","Mumbai, Maharashtra, India",white label poker solution & setting up online poker business,"",Quadnet is the Best Poker white label Software Solution Provider in India. Quadnet poker network has successfully created many top-rated poker rooms.,"Outlook, GoDaddy Hosting, Google Tag Manager, Mobile Friendly, Apache, Facebook Widget, Facebook Login (Connect), Bootstrap Framework, Google Font API","","","","","","",6328a9e39eb1a800a358548f,"","We offer WHITELABELS for an online poker room with a customized user interface and experience for prospective partners. We provide end to end solutions for running an online poker business for all major functions including:

-Technology

-Player Support

-Player transactions

-Sharing existing player liquidity

-Access to the biggest poker tournaments in the country

-Key Business Intelligence

Starting as a white label is the best and most profitable way to enter the online poker business. Contact us now to get the journey started!",2015,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/62ea56b201b0e60001732f88/picture
Online Poker Academy,Online Poker Academy,Cold,poker - estudo,0,"","",http://www.onlinepokeracademy.com,"",https://facebook.com/onlinepokeracademy,https://twitter.com/pkracademy,"","","","","","","","","","Google Analytics, Google Plus, JQuery 2.1.1, Mobile Friendly, Facebook Like Button","","","","",428000,"",6328a9eabfa3bc00a379d5a4,3944,"","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/5fe6bf22a49046000172dd72/picture
Online Poker Alerts,Online Poker Alerts,Cold,poker - estudo,0,"","",http://www.onlinepokeralerts.com,http://www.linkedin.com/company/online-poker-alerts,"","","",Crewe,England,United Kingdom,"","Crewe, England, United Kingdom","","","","","","","","","","",6328a9eabfa3bc00a379d5a6,"","Online Poker Alerts is a company based out of Crewe, United Kingdom.","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/60469a7f27c9410001409145/picture
Highonaces.,Highonaces,Cold,poker - estudo,0,gambling & casinos,"",http://www.highonaces.com,http://www.linkedin.com/company/highonaces,"","",14 Abinash Ghosh Lane,Kolkata,West Bengal,India,700006,"14 Abinash Ghosh Lane, Kolkata, West Bengal, India, 700006","customer support, online gaming, ui conceptualization, software development, online poker, leisure gaming, poker education, poker tournaments, website designing","","少妇特殊按摩高潮不止,国产精品亚洲第一区在线,欧美综合乱图图区乱图图区,无码熟妇人妻AV在线影片,久久一日本综合色鬼综合色,亚洲一区在线曰日韩在线,亚洲中文字幕av每天更新,成 人免费va视频综合网,免费的又色又爽又黄的视频本,超色网站",Nginx,"","","","","","",6328a9f2a240ec00e4b29211,"","",2016,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/6238611459d37a000172cfff/picture
Muela Morillo Abogados,Muela Morillo Abogados,Cold,poker - estudo,0,legal services,"",http://www.muelamorilloabogados.es,http://www.linkedin.com/company/muela-morillo-abogados,"","","","","","","","","consumidores y usuarios, responsabilidad civil y patrimonial, accidentes de trafico, juego online poker y otros juegos de azar","","",MailJet,"","","","","","",6328a9f2a240ec00e4b2921d,"","Muela Morillo Abogados ofrece un verdadero sistema de asesoramiento legal online. Trabajamos como un despacho virtual que aprovecha las nuevas tecnologías para conseguir una comunicación más rápida, eficaz y económica con nuestros clientes.
Nuestro despacho funciona a través de una plataforma virtual, a la cual los clientes podrán acceder todos los días durante las 24 horas. Gracias a una cuenta de cliente, se podrá seguir y controlar el desarrollo del proceso legal, pudiéndose acceder a los documentos y notificaciones que durante el procedimiento vayan surgiendo. 
Gracias a esta innovadora forma de asesoramiento legal, el cliente no tendrá que realizar desplazamientos o perder tiempo en acordar encuentros presenciales con un abogado para entregas de documentación y otras gestiones. Para realizar una consulta o hablar con su abogado, se podrán concordar citas a través del teléfono, Skype, correo electrónico o chat online.","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/605d5a4a3548d40001c51aa2/picture
RaiseYourBet,RaiseYourBet,Cold,"bet - estudo, poker - estudo",1,computer software,"",http://www.raiseyourbet.io,http://www.linkedin.com/company/raiseyourbet,"","","",London,England,United Kingdom,"","London, England, United Kingdom","peer to peer betting, online poker, crypto, gaming, sports betting, esports","","","","","","","","","",632477a37ac5f000b5058c67,"","RaiseYourBet will deliver the most complete crypto gambling environment. RYB will deliver its very own online poker platform, online betting platform and a competitive gaming platform.
All our platforms will operate on our own crypto currency RAISE.

RYB is the very first that offers a total solution and opportunity which combines 4 online billion $ industries: poker, betting, gaming and crypto currency",2018,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/605ac402906c120001323dce/picture
Full Tilt,Full Tilt,Cold,poker - estudo,62,gambling & casinos,"",http://www.fulltilt.com,http://www.linkedin.com/company/full-tilt-poker,"","",8181 East 46th Street,Tulsa,Oklahoma,United States,74145,"8181 East 46th Street, Tulsa, Oklahoma, United States, 74145",online poker & casino,"",Full Tilt,"UltraDns, Amazon SES, Amazon AWS, Brightcove, OneTrust, React Redux, Sizmek (MediaMind), Google Tag Manager, Mobile Friendly, Google Analytics, Nginx, Google Font API, Signal by BrightTag, Maxymiser","","","","",10000000,"",6328a9c709014b00a3b41a85,"","Full Tilt is run by gaming fanatics. We were born a poker brand and have evolved into a full gaming brand. Our dedication to building the games our customers love sets us apart: we spend literally hundreds of hours sweating over every single game feature to craft the perfect playing experience. It's what gets us up in the morning – and it's why our customers continue to choose Full Tilt. Join the team. 

Full Tilt is owned and operated by The Stars Group, the world's largest poker business, which is headquartered in Canada.

Full Tilt offers its games through Isle of Man and Maltese companies and are licensed and regulated by the respective gaming authorities of those countries. The Full Tilt business is managed from the Isle of Man and Malta, with support on a day to day basis by the talented, passionate and experienced teams based in The Stars Group's global services offices around the world.","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/631b9f3f9644cc00017d2769/picture
Pokerfuse - Independent Online Poker News,Pokerfuse,Cold,poker - estudo,3,gambling & casinos,"",http://www.pokerfuse.com,http://www.linkedin.com/company/pokerfuse,"","","",Carpentersville,Illinois,United States,60110,"Carpentersville, Illinois, United States, 60110","poker, online gaming industry, gaming legislation, gambling",(866) 531-2600,"Online poker player site covering the latest news, bonus info, promotions and reviews on regulated sites in New Jersey, Michigan, Pennsylvania, UK and beyond.","Cloudflare DNS, Gmail, Google Apps, CloudFlare Hosting, CloudFlare, Bootstrap Framework, Google Font API, Mobile Friendly, Google Tag Manager","","","","","","",6328a9d24fd2ab00a3c8f119,"",Independent online poker news for consumers. Updated every day with the latest news from the poker world.,2011,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/629e09e14b3a9500010fefee/picture
Overlay Gaming Corporation,Overlay Gaming,Cold,poker - estudo,7,marketing & advertising,"",http://www.overlaygaming.com,http://www.linkedin.com/company/pokertrip-enterprises-inc-,https://facebook.com/PokerAtlas,https://twitter.com/PokerAtlas,2470 St Rose Pkwy,Henderson,Nevada,United States,89074,"2470 St Rose Pkwy, Henderson, Nevada, United States, 89074","social media, communities, lead generation, gambling, advertising, consumer internet, vice, internet, information technology, poker, gaming affiliate marketing, usergenerated content, gaming information provider, live & online poker, gaming",(702) 910-2300,"PokerAtlas has complete information on Poker Rooms, Tournament Schedules, Player Reviews, and Promotions in Las Vegas.","Gmail, Google Apps, Amazon AWS, DNSimple, ExactTarget, Segment.io, Adobe Marketing Cloud, Stripe, Ad Unit 160 x 600, DoubleClick, Mobile Friendly, Google Tag Manager, Ruby On Rails, Google Maps, Google Maps (Non Paid Users), Ad Unit 320 x 50, Ad Unit 300 x 250, Google Analytics, Google AdSense, Google Font API","","","","","","",6328a9d24fd2ab00a3c8f128,3944,"ABOUT OVERLAY GAMING CORPORATION
Overlay Gaming Corporation (formerly ""Pokertrip Enterprises, Inc."") enables gaming enthusiasts to make informed decisions about where to play, while serving as an exposure, acquisition, and retention platform to regulated online and land-based casino establishments. Our industry-leading web and mobile app destinations provide the most accurate and up-to-date information on legal, real-money gaming options throughout the U.S. and Canada, for both recreational and serious casino players.

PLAYERS
Our information and community platform enables players to win through informed decisions, shared insights and experiences, and discovered value in online and offline gaming.

PROVIDERS
Our intention-based media marketplace enables real-money gaming providers to win through exposure, impact, and opportunity where online and offline playing decisions are made.

OUR TEAM
Overlay has a winning record of building great products, delivering value, and driving results. Our company is led by accomplished entrepreneur and World Series of Poker champion, Jon Friedberg.",2011,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/63278627e5cd2c0001e5d98f/picture
Indian Online Poker,Indian Online Poker,Cold,poker - estudo,0,computer games,"",http://www.indianonlinepoker.com,http://www.linkedin.com/company/indian-online-poker,https://www.facebook.com/Indianonlinepokercom-149042293941604/,https://twitter.com/IOPokerDotCom,"",Kolkata,West Bengal,India,700017,"Kolkata, West Bengal, India, 700017","poker, card games, rabbit feature, bankroll, sport, unique rng","","","GoDaddy Hosting, Mobile Friendly, YouTube, Woo Commerce, Shutterstock, Apache, BuddyPress, WordPress.org, Google Font API, Bootstrap Framework","","","","","","",6328a9da8f3f9d00cb755578,"","IOP being the brainchild of professional players in the Indian industry is a culmination of all the necessary attributes one is required to know in order to secure its position in the top 5%. Aiming to provide assistance to individuals from the day of onboarding till the time you receive your first winnings, we acknowledge your trust with transparency, a truck-load of support and the intent of placing your needs to prosper before ours.",2021,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/61ec0cfeb55fc70001409125/picture
PokerFund LLC,PokerFund,Cold,poker - estudo,0,fund-raising,"","",http://www.linkedin.com/company/pokerfund-llc,"","",S Las Vegas Blvd,Las Vegas,Nevada,United States,89109,"S Las Vegas Blvd, Las Vegas, Nevada, United States, 89109","social networking, live poker, estaking, poker tournaments, online poker, celebrities, crowdfunding, gambling, crowdsourcing, gaming","","Bluehost - Top rated web hosting provider - Free 1 click installs For blogs, shopping carts, and more. Get a free domain name, real NON-outsourced 24/7 support, and superior speed. web hosting provider php hosting cheap web hosting, Web hosting, domain names, front page hosting, email hosting.  We offer affordable hosting, web hosting provider business web hosting, ecommerce hosting, unix hosting.  Phone support available, Free Domain, and Free Setup.","","","","","","","",6328a9e39eb1a800a3585489,"","PokerFund is eStaking.

The first fully integrated social staking and poker backing platform for tournaments, both live and online. KickStarter meets Facebook for poker.

PokerFund also serves as a social network, fantasy poker, poker player exchange, and a poker player database.",2012,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/604953879ad6d100015e5ebf/picture
Free Online Poker Money Bankroll,Free Online Poker Money Bankroll,Cold,poker - estudo,0,"","",http://www.pokerbankroll.com,http://www.linkedin.com/company/free-online-poker-money-bankroll,https://www.facebook.com/Pokerbankroll,https://twitter.com/PokerBankrollz,52 Benthal Road,London,England,United Kingdom,N16 7DA,"52 Benthal Road, London, England, United Kingdom, N16 7DA","","",Free Poker - 100% no deposit required. Get the latest Information on Free Poker Bankrolls and No Deposit Bonuses. Play Poker Online!,"Apache, Mobile Friendly, WordPress.org","","","","","","",6328a9f2a240ec00e4b29218,"","Free Online Poker Money Bankroll is a company based out of 52 Benthal Rd, London, United Kingdom.","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/60469a7f27c9410001409145/picture
Laura Paladino Invitation Design,Laura Paladino Invitation Design,Cold,poker - estudo,0,"","",http://www.smokepoker.com,http://www.linkedin.com/company/laura-paladino-invitation-design,http://www.facebook.com/apps/application.php,http://twitter.com/SmokePoker,"","","","","","","online poker, poker resources, poker bot","","Our mission at SmokePoker.com is to provide our visitors with the most complete and up-to-date source of poker bots, tools, resources and information available","Blue Host, AWeber","","","","","","",6328a9f2a240ec00e4b2921c,"","#1 Source for the world's best free poker bot!  Excellent poker resource site with articles, updates, contests, tips, hints, reviews, & more!  This full resource site is jam-packed with useful information and great stuff to help your online poker game.  Unique and one of a kind website","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/60534adc887afd0001f0247f/picture
Online Poker News,Online Poker News,Cold,poker - estudo,0,"","",http://www.onlinepokernews.com,"","","","","","","","","","","","Online Poker News - Always the freshest news about online poker. Find online poker news, including articles, poker games and interviews. Check out our poker player\'s resources, which include poker rakeback.","Apache, WordPress.org, Zemanta","","","","","","",6328aa0293606200a3016a1d,"","","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/5fea39c620c08a0001787bcd/picture
TonyBet,TonyBet,Cold,"GAMBLING - 10/06/2022, bet - estudo, poker - estudo",46,gambling & casinos,"",http://www.tonybet.com,http://www.linkedin.com/company/tonybet,https://facebook.com/tonybet.betting,https://twitter.com/TonyBet,14a Punane,Tallinn,Harju County,Estonia,13619,"14a Punane, Tallinn, Harju County, Estonia, 13619","sports betting, online gaming, online poker",'+370 700 33 309,"","Cloudflare DNS, Outlook, Microsoft Office 365, CloudFlare Hosting, Drupal, CloudFlare, Google Tag Manager, Hotjar, Ruby On Rails, Yandex Metrica, Adform, reCAPTCHA, Google Analytics, Mobile Friendly, Sift Science, Intercom","","","","",19775000,"",62a3683f3963a300cb1e2e4c,7900,"TonyBet is a respected, fast-growing, and ambitious player in the international sports betting world. Our goal is to provide our players with the best online gambling experience whether it is online betting and casino gaming. 

We aim to meet high standards in everything we do and are always looking for ways to improve. Great results can only be achieved in a great environment, so we take great care to provide our employees with the best possible conditions for working and growing as professionals.",2011,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/6325b4c1f7691c000176b922/picture
Poker Industry PRO,Poker Industry PRO,Cold,poker - estudo,3,gambling & casinos,"",http://www.pokerindustrypro.com,http://www.linkedin.com/company/poker-industry-pro,"","","","","","","","","news, casinos, directory, regulation, data, poker, online poker, leglislation, analysis, gambling, igaming","",Premium subscriber poker news site and exclusive data analytics and research platform.,"Cloudflare DNS, Gmail, Google Apps, CloudFlare Hosting, Django, Google Analytics, Clicky, Mobile Friendly, Google Font API","","","","","","",6328a9d24fd2ab00a3c8f11e,"","Poker Industry PRO is the only premium news site and data analytics platform dedicated to online poker.

Our Data section provides an analytical view of igaming data from across the globe by highlighting metrics and key indicators in regulated markets, company financial reporting and cash game traffic from all major online poker operators.

The Directory offers detailed information on regulated igaming jurisdictions, online poker networks and poker rooms, and companies that offer online gaming.

Our Reports offer unprecidented insight into the online poker industry via in-depth reporting. 

Tracker provides an overview of the different types of promotions and events run by online poker operators. 

Explore is the most comprehensive curated listing of igaming news from all major igaming and mainstream media outlets in existence. 

Our News reporting provides more than just headlines. In depth features and analysis on the online poker and broader igaming industry coupled with our condensed Executive Summaries offers users the perspective of the most experienced online poker reporting in the industry.

For more information visit www.pokerindustrypro.com or email sales@pokerindustrypro.com",2011,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/61352094507982000107aab1/picture
